,Date,AAPL,MSFT,NVDA,TSLA,AMZN,GOOGL,META
757,2023-06-05 16:00:00,179.58,335.94,39.17,217.61,125.3,126.01,271.39
758,2023-06-06 09:30:00,179.97,335.33,38.83,216.14,125.07,126.01,270.14
759,2023-06-06 16:00:00,179.21,333.68,38.65,221.31,126.61,127.31,271.12
760,2023-06-07 09:30:00,178.44,331.65,38.92,228.0,127.01,126.97,271.67
761,2023-06-07 16:00:00,177.82,323.38,37.48,224.57,121.23,122.5,263.6
762,2023-06-08 09:30:00,177.9,323.94,37.72,224.22,123.01,122.23,260.62
763,2023-06-08 16:00:00,180.57,325.26,38.51,234.86,124.25,122.14,264.58
764,2023-06-09 09:30:00,181.5,324.99,39.04,249.07,124.08,122.25,262.48
765,2023-06-09 16:00:00,180.96,326.79,38.77,244.4,123.43,122.23,264.95
766,2023-06-12 09:30:00,181.27,328.58,39.2,247.94,124.02,122.79,267.17
767,2023-06-12 16:00:00,183.79,331.85,39.48,249.83,126.57,123.64,271.05
768,2023-06-13 09:30:00,182.8,334.47,40.19,253.51,128.12,124.98,274.88
769,2023-06-13 16:00:00,183.31,334.29,41.02,258.71,126.66,123.83,271.32
770,2023-06-14 09:30:00,183.37,334.34,40.82,260.17,126.7,123.1,271.89
771,2023-06-14 16:00:00,183.95,337.34,43.0,256.79,126.42,123.67,273.35
772,2023-06-15 09:30:00,183.96,337.48,42.6,248.4,125.21,123.14,272.3
773,2023-06-15 16:00:00,186.01,348.1,42.65,255.9,127.11,125.09,281.83
774,2023-06-16 09:30:00,186.73,351.32,43.45,258.92,127.71,125.93,284.75
775,2023-06-16 16:00:00,184.92,342.33,42.69,260.54,125.49,123.53,281.0
776,2023-06-20 09:30:00,184.41,339.31,43.0,261.5,124.97,122.93,278.73
777,2023-06-20 16:00:00,185.01,338.05,43.81,274.45,125.78,123.1,284.33
778,2023-06-21 09:30:00,184.9,336.37,43.5,275.13,125.64,122.4,283.53
779,2023-06-21 16:00:00,183.96,333.56,43.05,259.46,124.83,120.55,281.64
780,2023-06-22 09:30:00,183.74,334.12,42.25,250.77,125.31,120.0,279.08
781,2023-06-22 16:00:00,187.0,339.71,43.03,264.61,130.15,123.15,284.88
782,2023-06-23 09:30:00,185.55,334.36,42.46,259.29,129.11,121.38,281.51
783,2023-06-23 16:00:00,186.68,335.02,42.21,256.6,129.33,122.34,288.73
784,2023-06-26 09:30:00,186.83,333.72,42.46,250.07,129.33,120.76,288.7
785,2023-06-26 16:00:00,185.27,328.6,40.63,241.05,127.33,118.34,278.47
786,2023-06-27 09:30:00,185.89,331.86,40.8,243.24,128.63,117.08,282.01
787,2023-06-27 16:00:00,188.06,334.57,41.88,250.21,129.18,118.33,287.05
788,2023-06-28 09:30:00,187.93,334.66,40.66,249.7,128.94,117.09,284.82
789,2023-06-28 16:00:00,189.25,335.85,41.12,256.24,129.04,120.18,285.29
790,2023-06-29 09:30:00,189.08,334.71,41.56,258.03,128.77,119.24,284.5
791,2023-06-29 16:00:00,189.59,335.05,40.82,257.5,127.9,119.1,281.53
792,2023-06-30 09:30:00,191.63,337.75,41.68,260.6,129.47,120.17,284.76
793,2023-06-30 16:00:00,193.97,340.54,42.3,261.77,130.36,119.7,286.98
794,2023-07-03 09:30:00,193.78,339.19,42.52,276.49,130.82,119.24,286.7
795,2023-07-03 13:05:00,192.46,337.99,42.41,279.82,130.22,119.9,286.02
796,2023-07-05 09:30:00,191.57,335.09,42.14,278.82,130.24,119.24,287.65
797,2023-07-05 16:00:00,191.33,338.15,42.32,282.48,130.38,121.75,294.37
798,2023-07-06 09:30:00,189.84,337.3,41.84,278.09,128.25,119.8,295.89
799,2023-07-06 16:00:00,191.81,341.27,42.1,276.54,128.36,120.11,291.99
800,2023-07-07 09:30:00,191.41,339.32,42.32,278.43,128.59,120.1,292.18
801,2023-07-07 16:00:00,190.68,337.22,42.5,274.43,129.78,119.48,290.53
802,2023-07-10 09:30:00,189.26,334.6,42.66,276.47,129.07,118.3,295.55
803,2023-07-10 16:00:00,188.61,331.83,42.18,269.61,127.13,116.45,294.1
804,2023-07-11 09:30:00,189.16,331.06,42.48,268.65,127.75,116.29,293.9
805,2023-07-11 16:00:00,188.08,332.47,42.41,269.79,128.78,117.14,298.29
806,2023-07-12 09:30:00,189.68,336.6,43.03,276.33,130.31,118.8,301.75
807,2023-07-12 16:00:00,189.77,337.2,43.9,271.99,130.8,118.93,309.34
808,2023-07-13 09:30:00,190.5,339.56,44.52,274.59,134.04,120.93,313.62
809,2023-07-13 16:00:00,190.54,342.66,45.98,277.9,134.3,124.54,313.41
810,2023-07-14 09:30:00,190.23,347.59,46.58,277.01,134.06,124.8,311.79
811,2023-07-14 16:00:00,190.69,345.24,45.47,281.38,134.68,125.42,308.87
812,2023-07-17 09:30:00,191.9,345.68,46.29,286.63,134.56,125.94,307.54
813,2023-07-17 16:00:00,193.99,345.73,46.46,290.38,133.56,124.65,310.62
814,2023-07-18 09:30:00,193.35,345.83,46.7,290.15,132.71,124.6,310.88
815,2023-07-18 16:00:00,193.73,359.49,47.49,293.34,132.83,123.76,312.05
816,2023-07-19 09:30:00,193.1,361.75,47.46,296.04,133.39,124.6,313.03
817,2023-07-19 16:00:00,195.1,355.08,47.08,291.26,135.36,122.03,316.01
818,2023-07-20 09:30:00,195.09,353.57,46.51,279.56,134.07,121.42,313.5
819,2023-07-20 16:00:00,193.13,346.87,45.52,262.9,129.96,119.2,302.52
820,2023-07-21 09:30:00,194.1,349.15,45.79,268.0,131.34,120.62,304.57
821,2023-07-21 16:00:00,191.94,343.77,44.31,260.02,130.0,120.02,294.26
822,2023-07-24 09:30:00,193.41,345.85,44.73,255.85,130.31,121.66,295.79
823,2023-07-24 16:00:00,192.75,345.11,44.61,269.06,128.8,121.53,291.61
824,2023-07-25 09:30:00,193.33,347.11,44.94,272.38,129.31,121.36,295.19
825,2023-07-25 16:00:00,193.62,350.98,45.68,265.28,129.13,122.21,294.47
826,2023-07-26 09:30:00,193.67,341.44,46.02,263.25,126.51,130.07,301.19
827,2023-07-26 16:00:00,194.5,337.77,45.45,264.35,128.15,129.27,298.57
828,2023-07-27 09:30:00,196.02,340.48,46.52,268.31,131.0,131.67,325.12
829,2023-07-27 16:00:00,193.22,330.72,45.9,255.71,128.25,129.4,311.71
830,2023-07-28 09:30:00,194.67,333.67,46.67,259.86,129.69,130.78,316.88
831,2023-07-28 16:00:00,195.83,338.37,46.75,266.44,132.21,132.58,325.48
832,2023-07-31 09:30:00,196.06,336.92,46.75,267.48,133.2,132.73,323.69
833,2023-07-31 16:00:00,196.45,335.92,46.73,267.43,133.68,132.72,318.6
834,2023-08-01 09:30:00,196.24,335.19,46.46,266.26,133.55,130.78,317.54
835,2023-08-01 16:00:00,195.61,336.34,46.51,261.07,131.69,131.55,322.71
836,2023-08-02 09:30:00,195.04,333.63,45.83,255.57,130.15,129.45,318.0
837,2023-08-02 16:00:00,192.58,327.5,44.27,254.11,128.21,128.38,314.31
838,2023-08-03 09:30:00,191.57,326.0,43.8,252.04,127.48,127.97,309.93
839,2023-08-03 16:00:00,191.17,326.66,44.52,259.32,128.91,128.45,313.19
840,2023-08-04 09:30:00,185.52,331.88,44.99,260.97,141.06,129.28,314.96
841,2023-08-04 16:00:00,181.99,327.78,44.68,253.86,139.57,128.11,310.73
842,2023-08-07 09:30:00,182.13,328.37,45.11,251.45,140.99,129.16,313.23
843,2023-08-07 16:00:00,178.85,330.11,45.42,251.45,142.22,131.53,316.56
844,2023-08-08 09:30:00,179.69,326.96,44.85,247.45,140.62,130.62,314.4
845,2023-08-08 16:00:00,179.8,326.05,44.66,249.7,139.94,131.4,312.64
846,2023-08-09 09:30:00,180.87,326.47,44.27,250.87,139.97,131.66,312.88
847,2023-08-09 16:00:00,178.19,322.23,42.55,242.19,137.85,129.66,305.21
848,2023-08-10 09:30:00,179.48,326.02,42.16,245.4,139.07,131.32,307.94
849,2023-08-10 16:00:00,177.97,322.93,42.39,245.34,138.56,129.69,305.74
850,2023-08-11 09:30:00,177.32,320.26,41.75,241.77,137.4,128.66,302.57
851,2023-08-11 16:00:00,177.79,321.01,40.85,242.65,138.41,129.56,301.64
852,2023-08-14 09:30:00,177.97,321.39,40.49,235.7,138.3,129.39,300.98
853,2023-08-14 16:00:00,179.46,324.04,43.75,239.76,140.57,131.33,306.19
854,2023-08-15 09:30:00,178.88,323.0,44.56,238.73,140.05,131.1,306.14
855,2023-08-15 16:00:00,177.45,321.86,43.94,232.96,137.67,129.78,301.95
856,2023-08-16 09:30:00,177.13,320.8,44.52,228.02,137.19,128.7,300.2
857,2023-08-16 16:00:00,176.57,320.4,43.49,225.6,135.07,128.7,294.29
858,2023-08-17 09:30:00,177.14,320.54,43.97,226.06,135.46,129.8,293.05
859,2023-08-17 16:00:00,174.0,316.88,43.34,219.22,133.98,129.92,285.09
860,2023-08-18 09:30:00,172.3,314.49,42.64,214.12,131.62,128.51,279.03
861,2023-08-18 16:00:00,174.49,316.48,43.3,215.49,133.22,127.46,283.25
862,2023-08-21 09:30:00,175.07,317.93,44.49,221.55,133.74,127.18,283.45
863,2023-08-21 16:00:00,175.84,321.88,46.97,231.28,134.68,128.37,289.9
864,2023-08-22 09:30:00,177.06,325.5,48.14,240.25,135.08,128.51,292.55
865,2023-08-22 16:00:00,177.23,322.46,45.67,233.19,134.25,129.08,287.6
866,2023-08-23 09:30:00,178.52,323.82,45.87,229.34,134.5,130.18,288.5
867,2023-08-23 16:00:00,181.12,327.0,47.12,236.86,135.52,132.37,294.24
868,2023-08-24 09:30:00,180.67,332.85,50.22,238.66,136.4,133.95,298.5
869,2023-08-24 16:00:00,176.38,319.97,47.16,230.04,131.84,129.78,286.75
870,2023-08-25 09:30:00,177.38,321.47,47.01,231.31,132.47,129.54,286.13
871,2023-08-25 16:00:00,178.61,322.98,46.02,238.59,133.26,129.88,285.5
872,2023-08-28 09:30:00,180.09,325.66,46.48,242.58,133.78,131.31,288.0
873,2023-08-28 16:00:00,180.19,323.7,46.84,238.82,133.14,131.01,290.26
874,2023-08-29 09:30:00,179.7,321.88,46.67,238.58,133.38,132.24,288.58
875,2023-08-29 16:00:00,184.12,328.41,48.78,257.18,134.91,134.57,297.99
876,2023-08-30 09:30:00,184.94,328.67,49.04,254.2,134.93,134.78,297.17
877,2023-08-30 16:00:00,187.65,328.79,49.26,256.9,135.07,135.88,295.1
878,2023-08-31 09:30:00,187.84,329.2,49.38,255.98,135.06,136.01,295.8
879,2023-08-31 16:00:00,187.87,327.76,49.36,258.08,138.01,136.17,295.89
880,2023-09-01 09:30:00,189.49,331.31,49.76,257.26,139.46,137.46,299.37
881,2023-09-01 16:00:00,189.46,328.66,48.51,245.01,138.12,135.66,296.38
882,2023-09-05 09:30:00,188.28,329.0,48.22,245.0,137.73,135.44,297.02
883,2023-09-05 16:00:00,189.7,333.55,48.55,256.49,137.27,135.77,300.15
884,2023-09-06 09:30:00,188.4,333.38,48.44,255.14,136.32,136.02,301.71
885,2023-09-06 16:00:00,182.91,332.88,47.06,251.92,135.36,134.46,299.17
886,2023-09-07 09:30:00,175.18,331.29,45.53,245.07,133.9,133.59,298.0
887,2023-09-07 16:00:00,177.56,329.91,46.24,251.49,137.85,135.26,298.67
888,2023-09-08 09:30:00,178.35,330.09,45.94,251.22,136.86,134.91,299.22
889,2023-09-08 16:00:00,178.18,334.27,45.57,248.5,138.23,136.38,297.89
890,2023-09-11 09:30:00,180.07,337.24,46.15,264.27,138.75,136.54,301.41
891,2023-09-11 16:00:00,179.36,337.94,45.18,273.58,143.1,136.92,307.56
892,2023-09-12 09:30:00,179.49,335.82,44.74,270.76,142.32,136.26,306.33
893,2023-09-12 16:00:00,176.3,331.77,44.87,267.48,141.23,135.34,301.66
894,2023-09-13 09:30:00,176.51,331.31,44.6,270.07,140.95,135.09,302.36
895,2023-09-13 16:00:00,174.21,336.06,45.49,271.3,144.85,136.71,305.06
896,2023-09-14 09:30:00,174.0,339.15,45.95,271.32,145.08,137.6,306.74
897,2023-09-14 16:00:00,175.74,338.7,45.58,276.04,144.72,138.1,311.72
898,2023-09-15 09:30:00,176.48,336.92,45.34,277.55,142.69,137.98,311.61
899,2023-09-15 16:00:00,175.01,330.22,43.9,274.39,140.39,137.4,300.31
900,2023-09-18 09:30:00,176.48,327.8,42.75,271.16,140.48,136.61,298.19
901,2023-09-18 16:00:00,177.97,329.06,43.97,265.28,139.98,138.21,302.55
902,2023-09-19 09:30:00,177.52,326.17,43.83,264.35,138.7,137.42,302.48
903,2023-09-19 16:00:00,179.07,328.65,43.52,266.5,137.63,138.04,305.07
904,2023-09-20 09:30:00,179.26,329.51,43.6,267.04,138.55,138.08,305.05
905,2023-09-20 16:00:00,175.49,320.77,42.24,262.59,135.29,133.74,299.67
906,2023-09-21 09:30:00,174.55,319.26,41.58,257.85,131.94,131.44,295.7
907,2023-09-21 16:00:00,173.93,319.53,41.02,255.7,129.33,130.44,295.73
908,2023-09-22 09:30:00,174.67,321.32,41.57,257.4,131.11,130.76,299.3
909,2023-09-22 16:00:00,174.79,317.01,41.61,244.88,129.12,130.25,299.08
910,2023-09-25 09:30:00,174.2,316.59,41.59,243.38,129.36,129.83,295.64
911,2023-09-25 16:00:00,176.08,317.54,42.22,246.99,131.27,131.11,300.83
912,2023-09-26 09:30:00,174.82,315.13,42.0,242.98,130.12,129.77,297.66
913,2023-09-26 16:00:00,171.96,312.14,41.91,244.12,125.98,128.57,298.96
914,2023-09-27 09:30:00,172.62,312.3,42.33,244.26,125.76,128.57,300.45
915,2023-09-27 16:00:00,170.43,312.79,42.47,240.5,125.98,130.54,297.74
916,2023-09-28 09:30:00,169.34,310.99,42.46,240.02,124.04,129.84,298.94
917,2023-09-28 16:00:00,170.69,313.64,43.09,246.38,125.98,132.31,303.96
918,2023-09-29 09:30:00,172.02,317.75,43.83,250.0,128.2,133.28,307.38
919,2023-09-29 16:00:00,171.21,315.75,43.5,250.22,127.12,130.86,300.21
920,2023-10-02 09:30:00,171.22,316.28,44.03,244.81,127.28,131.21,302.74
921,2023-10-02 16:00:00,173.75,321.8,44.78,251.6,129.46,134.17,306.82
922,2023-10-03 09:30:00,172.26,320.83,44.81,248.61,128.06,133.94,304.26
923,2023-10-03 16:00:00,172.4,313.39,43.52,246.53,124.72,132.43,300.94
924,2023-10-04 09:30:00,171.09,314.03,43.74,248.14,126.06,132.79,298.73
925,2023-10-04 16:00:00,173.66,318.96,44.04,261.16,127.0,135.24,305.58
926,2023-10-05 09:30:00,173.79,319.09,44.05,260.0,126.71,135.07,304.63
927,2023-10-05 16:00:00,174.91,319.36,44.69,260.05,125.96,135.07,304.79
928,2023-10-06 09:30:00,173.8,316.55,44.19,253.98,124.16,134.01,301.44
929,2023-10-06 16:00:00,177.49,327.26,45.76,260.53,127.96,137.58,315.43
930,2023-10-09 09:30:00,176.81,324.75,44.84,255.31,126.22,136.94,312.5
931,2023-10-09 16:00:00,178.99,329.82,45.27,259.67,128.26,138.42,318.36
932,2023-10-10 09:30:00,178.1,330.96,45.31,257.75,128.82,138.5,319.12
933,2023-10-10 16:00:00,178.39,328.39,45.8,263.62,129.48,138.06,321.84
934,2023-10-11 09:30:00,178.2,331.21,46.2,266.2,129.74,138.58,323.01
935,2023-10-11 16:00:00,179.8,332.42,46.81,262.99,131.83,140.55,327.82
936,2023-10-12 09:30:00,180.07,330.57,46.78,262.92,132.17,141.05,328.0
937,2023-10-12 16:00:00,180.71,331.16,46.95,258.87,132.33,138.97,324.16
938,2023-10-13 09:30:00,181.42,332.38,46.96,258.9,132.98,139.38,323.53
939,2023-10-13 16:00:00,178.85,327.73,45.46,251.12,129.79,137.36,314.69
940,2023-10-16 09:30:00,176.75,331.05,45.06,250.05,130.69,138.17,318.64
941,2023-10-16 16:00:00,178.72,332.64,46.1,253.92,132.55,139.1,321.15
942,2023-10-17 09:30:00,176.65,329.59,44.0,250.1,130.39,138.63,318.18
943,2023-10-17 16:00:00,177.15,332.06,43.94,254.85,131.47,139.72,324.0
944,2023-10-18 09:30:00,175.58,332.49,42.59,252.7,129.9,139.45,321.39
945,2023-10-18 16:00:00,175.84,330.11,42.2,242.68,128.13,137.96,316.97
946,2023-10-19 09:30:00,176.04,332.15,42.81,225.95,130.57,138.5,319.88
947,2023-10-19 16:00:00,175.46,331.32,42.1,220.11,128.4,137.75,312.81
948,2023-10-20 09:30:00,175.31,331.72,41.89,217.01,128.05,137.33,314.14
949,2023-10-20 16:00:00,172.88,326.67,41.39,211.99,125.17,135.6,308.65
950,2023-10-23 09:30:00,170.91,325.47,41.23,210.0,124.63,135.04,309.5
951,2023-10-23 16:00:00,173.0,329.32,42.98,212.08,126.56,136.5,314.01
952,2023-10-24 09:30:00,173.05,331.3,43.08,216.5,127.74,137.83,316.78
953,2023-10-24 16:00:00,173.44,330.53,43.66,216.52,128.56,138.81,312.55
954,2023-10-25 09:30:00,171.88,345.02,43.4,215.88,126.04,128.16,310.0
955,2023-10-25 16:00:00,171.1,340.67,41.78,212.42,121.39,125.61,299.53
956,2023-10-26 09:30:00,170.37,340.54,41.85,211.32,120.63,123.27,295.0
957,2023-10-26 16:00:00,166.89,327.89,40.33,205.76,119.57,122.28,288.35
958,2023-10-27 09:30:00,166.91,330.43,41.13,210.6,126.2,122.88,294.48
959,2023-10-27 16:00:00,168.22,329.81,40.5,207.3,127.74,122.17,296.73
960,2023-10-30 09:30:00,169.02,333.41,41.09,209.28,129.72,123.21,299.09
961,2023-10-30 16:00:00,170.29,337.31,41.16,197.36,132.71,124.46,302.66
962,2023-10-31 09:30:00,169.35,338.85,40.45,196.12,132.75,125.06,303.31
963,2023-10-31 16:00:00,170.77,338.11,40.78,200.84,133.09,124.08,301.27
964,2023-11-01 09:30:00,171.0,339.79,40.88,204.04,133.96,124.07,301.85
965,2023-11-01 16:00:00,173.97,346.07,42.33,205.66,137.0,126.45,311.85
966,2023-11-02 09:30:00,175.52,347.24,43.33,212.97,138.73,128.42,317.3
967,2023-11-02 16:00:00,177.57,348.32,43.51,218.51,138.07,127.49,310.87
968,2023-11-03 09:30:00,174.24,349.63,44.02,221.15,138.99,128.02,312.55
969,2023-11-03 16:00:00,176.65,352.8,45.01,219.96,138.6,129.1,314.6
970,2023-11-06 09:30:00,176.38,353.45,45.28,223.98,138.76,129.05,315.98
971,2023-11-06 16:00:00,179.23,356.53,45.75,219.27,139.74,130.25,315.8
972,2023-11-07 09:30:00,179.18,359.4,45.72,219.98,140.55,130.71,317.06
973,2023-11-07 16:00:00,181.82,360.53,45.96,222.18,142.71,130.97,318.82
974,2023-11-08 09:30:00,182.35,361.68,46.1,223.15,142.97,130.97,318.14
975,2023-11-08 16:00:00,182.89,363.2,46.57,222.11,142.08,131.84,319.78
976,2023-11-09 09:30:00,182.96,362.3,47.47,219.75,142.02,131.96,319.42
977,2023-11-09 16:00:00,182.41,360.69,46.95,209.98,140.6,130.24,320.55
978,2023-11-10 09:30:00,183.97,361.49,47.5,210.03,140.46,130.1,319.94
979,2023-11-10 16:00:00,186.4,369.67,48.34,214.65,143.56,132.59,328.77
980,2023-11-13 09:30:00,185.82,368.22,48.32,215.6,142.08,131.78,326.2
981,2023-11-13 16:00:00,184.8,366.68,48.62,223.71,142.59,132.09,329.19
982,2023-11-14 09:30:00,187.7,371.01,49.68,235.03,145.0,134.19,334.54
983,2023-11-14 16:00:00,187.44,370.27,49.66,237.41,145.8,133.62,336.31
984,2023-11-15 09:30:00,187.85,371.28,49.94,239.29,147.06,134.87,337.93
985,2023-11-15 16:00:00,188.01,369.67,48.89,242.84,143.2,134.62,332.71
986,2023-11-16 09:30:00,189.57,370.96,48.68,239.49,140.91,135.19,329.37
987,2023-11-16 16:00:00,189.71,376.17,49.48,233.59,142.83,136.93,334.19
988,2023-11-17 09:30:00,190.25,373.61,49.52,232.0,142.66,136.0,330.26
989,2023-11-17 16:00:00,189.69,369.85,49.3,234.3,145.18,135.31,335.04
990,2023-11-20 09:30:00,189.89,371.22,49.31,234.04,145.13,133.69,334.89
991,2023-11-20 16:00:00,191.45,377.44,50.41,235.6,146.13,136.25,339.97
992,2023-11-21 09:30:00,191.41,375.67,50.13,235.04,143.91,136.29,338.33
993,2023-11-21 16:00:00,190.64,373.07,49.94,241.2,143.9,136.97,336.98
994,2023-11-22 09:30:00,191.49,378.0,49.85,242.04,144.57,137.47,339.21
995,2023-11-22 16:00:00,191.31,377.85,48.72,234.21,146.71,138.49,341.49
996,2023-11-24 09:30:00,190.87,377.33,48.47,233.75,146.7,138.03,340.13
997,2023-11-24 13:05:00,189.97,377.43,47.78,235.45,146.74,136.69,338.23
998,2023-11-27 09:30:00,189.92,376.78,47.8,236.89,147.53,136.03,336.18
999,2023-11-27 16:00:00,189.79,378.61,48.24,236.08,147.73,136.41,334.7
1000,2023-11-28 09:30:00,189.78,378.35,48.24,236.68,146.98,136.08,333.4
1001,2023-11-28 16:00:00,190.4,382.7,47.82,246.72,147.03,137.2,338.99
1002,2023-11-29 09:30:00,190.9,383.76,48.38,249.21,147.85,137.57,339.69
1003,2023-11-29 16:00:00,189.37,378.85,48.14,244.14,146.32,134.99,332.2
1004,2023-11-30 09:30:00,189.84,378.49,48.02,245.14,144.76,135.05,331.89
1005,2023-11-30 16:00:00,189.95,378.91,46.77,240.08,146.09,132.53,327.15
1006,2023-12-01 09:30:00,190.33,376.76,46.53,233.14,146.0,131.86,325.48
1007,2023-12-01 16:00:00,191.24,374.51,46.77,238.83,147.03,131.86,324.82
1008,2023-12-04 09:30:00,189.98,369.1,46.08,235.75,145.25,129.88,317.29
1009,2023-12-04 16:00:00,189.43,369.14,45.51,235.58,144.84,129.27,320.02
1010,2023-12-05 09:30:00,190.21,366.45,45.47,233.87,143.55,128.95,318.98
1011,2023-12-05 16:00:00,193.42,372.52,46.57,238.72,146.88,130.99,318.29
1012,2023-12-06 09:30:00,194.45,373.54,47.21,242.92,147.58,131.44,321.93
1013,2023-12-06 16:00:00,192.32,368.8,45.5,239.37,144.52,130.02,317.45
1014,2023-12-07 09:30:00,193.63,368.23,45.7,241.55,146.15,135.04,317.77
1015,2023-12-07 16:00:00,194.27,370.95,46.6,242.64,146.88,136.93,326.59
1016,2023-12-08 09:30:00,194.2,369.2,46.6,240.27,145.48,134.2,323.09
1017,2023-12-08 16:00:00,195.71,374.23,47.51,243.84,147.42,134.99,332.75
1018,2023-12-11 09:30:00,193.11,368.48,47.49,242.74,145.66,132.38,329.4
1019,2023-12-11 16:00:00,193.18,371.3,46.63,239.74,145.89,133.29,325.28
1020,2023-12-12 09:30:00,193.08,370.85,46.05,238.55,145.52,131.81,324.6
1021,2023-12-12 16:00:00,194.71,374.38,47.66,237.01,147.48,132.52,334.22
1022,2023-12-13 09:30:00,195.09,376.02,47.63,234.19,148.12,133.38,333.93
1023,2023-12-13 16:00:00,197.96,374.37,48.09,239.29,148.84,132.57,334.74
1024,2023-12-14 09:30:00,198.02,373.31,48.39,241.22,149.93,133.38,333.85
1025,2023-12-14 16:00:00,198.11,365.93,48.35,251.05,147.42,131.94,333.17
1026,2023-12-15 09:30:00,197.53,366.85,48.19,251.21,148.38,131.62,331.99
1027,2023-12-15 16:00:00,197.57,370.73,48.89,253.5,149.97,132.6,334.92
1028,2023-12-18 09:30:00,196.09,369.45,49.4,253.78,150.56,132.63,337.48
1029,2023-12-18 16:00:00,195.89,372.65,50.08,252.08,154.07,135.8,344.62
1030,2023-12-19 09:30:00,196.16,371.49,49.42,253.48,154.4,136.84,345.58
1031,2023-12-19 16:00:00,196.94,373.26,49.6,257.22,153.79,136.65,350.36
1032,2023-12-20 09:30:00,196.9,375.0,49.66,256.41,152.9,138.97,348.65
1033,2023-12-20 16:00:00,194.83,370.62,48.11,247.14,152.12,138.34,349.28
1034,2023-12-21 09:30:00,196.1,372.56,48.81,251.9,153.3,139.49,352.98
1035,2023-12-21 16:00:00,194.68,373.54,48.99,254.5,153.84,140.42,354.09
1036,2023-12-22 09:30:00,195.18,373.68,49.2,256.76,153.77,140.77,355.58
1037,2023-12-22 16:00:00,193.6,374.58,48.83,252.54,153.42,141.49,353.39
1038,2023-12-26 09:30:00,193.61,375.0,48.97,254.49,153.56,141.59,354.99
1039,2023-12-26 16:00:00,193.05,374.66,49.28,256.61,153.41,141.52,354.83
1040,2023-12-27 09:30:00,192.49,373.69,49.51,258.35,153.56,141.59,356.07
1041,2023-12-27 16:00:00,193.15,374.07,49.42,261.44,153.34,140.37,357.83
1042,2023-12-28 09:30:00,194.14,375.37,49.64,263.66,153.72,140.78,359.7
1043,2023-12-28 16:00:00,193.58,375.28,49.52,253.18,153.38,140.23,358.32
1044,2023-12-29 09:30:00,193.9,376.0,49.81,255.1,153.1,139.63,358.99
1045,2023-12-29 16:00:00,192.53,376.04,49.52,248.48,151.94,139.69,353.96
1046,2024-01-02 09:30:00,187.15,373.86,49.24,250.08,151.54,138.55,351.32
1047,2024-01-02 16:00:00,185.64,370.87,48.17,248.42,149.93,138.17,346.29
1048,2024-01-03 09:30:00,184.22,369.01,47.49,244.98,149.2,137.25,344.98
1049,2024-01-03 16:00:00,184.25,370.6,47.57,238.45,148.47,138.92,344.47
1050,2024-01-04 09:30:00,182.15,370.67,47.77,239.25,145.59,138.42,344.5
1051,2024-01-04 16:00:00,181.91,367.94,48.0,237.93,144.57,136.39,347.12
1052,2024-01-05 09:30:00,181.99,368.97,48.46,236.86,144.69,136.75,346.99
1053,2024-01-05 16:00:00,181.18,367.75,49.1,237.49,145.24,135.73,351.95
1054,2024-01-08 09:30:00,182.09,369.3,49.51,236.14,146.74,136.29,354.7
1055,2024-01-08 16:00:00,185.56,374.69,52.25,240.45,149.1,138.84,358.66
1056,2024-01-09 09:30:00,183.92,372.01,52.4,238.11,148.33,138.5,356.4
1057,2024-01-09 16:00:00,185.14,375.79,53.14,234.96,151.37,140.95,357.43
1058,2024-01-10 09:30:00,184.35,376.37,53.62,235.1,152.06,141.0,360.17
1059,2024-01-10 16:00:00,186.19,382.77,54.35,233.94,153.73,142.28,370.47
1060,2024-01-11 09:30:00,186.54,386.0,55.0,230.57,155.04,143.49,372.13
1061,2024-01-11 16:00:00,185.59,384.63,54.82,227.22,155.18,142.08,369.67
1062,2024-01-12 09:30:00,186.06,385.49,54.62,220.08,155.39,142.67,370.16
1063,2024-01-12 16:00:00,185.92,388.47,54.71,218.89,154.62,142.65,374.49
1064,2024-01-16 09:30:00,182.16,393.66,55.02,215.1,153.53,142.0,373.65
1065,2024-01-16 16:00:00,183.63,390.27,56.38,219.91,153.16,142.49,367.46
1066,2024-01-17 09:30:00,181.27,387.98,56.35,214.86,151.49,141.35,366.3
1067,2024-01-17 16:00:00,182.68,389.47,56.05,215.55,151.71,141.47,368.37
1068,2024-01-18 09:30:00,186.09,391.72,57.26,216.88,152.77,142.05,371.49
1069,2024-01-18 16:00:00,188.63,393.87,57.11,211.88,153.5,143.48,376.13
1070,2024-01-19 09:30:00,189.33,395.76,57.99,209.99,153.83,144.74,379.0
1071,2024-01-19 16:00:00,191.56,398.67,59.49,212.19,155.34,146.38,383.45
1072,2024-01-22 09:30:00,192.3,400.02,60.05,212.26,156.89,147.1,387.95
1073,2024-01-22 16:00:00,193.89,396.51,59.65,208.8,154.78,145.99,381.78
1074,2024-01-23 09:30:00,195.02,395.75,59.57,211.3,154.85,145.89,384.62
1075,2024-01-23 16:00:00,195.18,398.9,59.87,209.14,156.02,147.04,385.2
1076,2024-01-24 09:30:00,195.42,401.54,60.3,211.88,157.8,148.54,390.0
1077,2024-01-24 16:00:00,194.5,402.56,61.36,207.83,156.87,148.7,390.7
1078,2024-01-25 09:30:00,195.22,404.32,62.35,189.7,156.95,150.07,390.17
